session_id,layout_id,layout_repeat,layout,seed,seat,agent,model_id,strategy_id,strategy_label,prompt_sha256,factorial_block_id,profit,ruin,win_rate,total_hands,hands_survived,session_completed,early_exit_rate,showdown_frequency
21,21,0,stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603,1907731871,0,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,1200.0,0,1.0,1,1.0,1,0.0,0.0
21,21,0,stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603,1907731871,1,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,0.0,0,0.0,1,0.0,0,1.0,0.0
21,21,0,stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603,1907731871,2,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,-600.0,0,0.0,1,1.0,1,0.0,0.0
21,21,0,stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603,1907731871,3,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,-600.0,0,0.0,1,1.0,1,0.0,0.0
22,22,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,1448701956,0,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,1000.0,0,1.0,1,1.0,1,0.0,0.0
22,22,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,1448701956,1,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,-500.0,0,0.0,1,1.0,1,0.0,0.0
22,22,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,1448701956,2,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,-500.0,0,0.0,1,1.0,1,0.0,0.0
22,22,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,1448701956,3,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,0.0,0,0.0,1,1.0,1,0.0,0.0
23,23,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,100657797,0,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-204.0,0,0.0,1,1.0,1,0.0,0.0
23,23,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,100657797,1,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,-204.0,0,0.0,1,1.0,1,0.0,0.0
23,23,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,100657797,2,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,396.0,0,1.0,1,1.0,1,0.0,0.0
23,23,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,100657797,3,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,12.0,0,0.0,1,1.0,1,0.0,0.0
